income,loan_amount,monthly_units,vehicle_type,eco_score,loan_status,job_type,loan_history,fuel_type,credit_score
101000.0,20000.0,489,0,1,1,MNC,No History,Petrol,652
81000.0,10000.0,367,0,2,1,Govt,Paid,Electric,763
60000.0,12000.0,270,0,2,1,MNC,No History,Petrol,684
110000.0,12000.0,335,1,2,1,Govt,No History,Petrol,656
85000.0,10000.0,335,0,1,1,Govt,Ongoing,Diesel,670
108000.0,8000.0,429,0,1,1,MNC,Paid,Petrol,701
111800.0,7500.0,508,0,1,1,MNC,No History,Petrol,661
125000.0,35000.0,410,0,1,0,MNC,No History,Petrol,650
113544.0,20000.0,523,1,2,1,Govt,Ongoing,Electric,604
99000.0,15000.0,349,1,2,1,MNC,Paid,Petrol,726
210000.0,19750.0,389,0,2,1,Self,Ongoing,Petrol,687
94000.0,20000.0,361,1,2,1,MNC,Ongoing,Petrol,611
90000.0,25000.0,447,0,0,0,MNC,Ongoing,Diesel,656
49000.0,10000.0,555,1,0,1,Self,Paid,Diesel,740
47000.0,15000.0,220,1,1,1,MNC,No History,Diesel,729
69000.0,4125.0,563,1,1,1,MNC,Ongoing,Petrol,639
66000.0,23000.0,453,1,0,0,Govt,Paid,Diesel,790
80000.0,21000.0,305,1,2,1,MNC,Paid,Electric,780
50000.0,20000.0,515,0,1,1,Govt,Paid,Petrol,760
127421.0,27600.0,243,1,1,0,Govt,No History,Diesel,710
85000.0,26000.0,550,0,1,1,Self,Ongoing,Petrol,622
100000.0,6000.0,173,0,2,1,Govt,Paid,Diesel,757
100000.0,5600.0,566,0,2,1,Self,Ongoing,Electric,673
71500.0,20000.0,205,1,2,1,MNC,Ongoing,Electric,653
79000.0,6000.0,290,1,2,1,Self,Ongoing,Electric,627
276000.0,7200.0,420,1,2,1,Govt,Ongoing,Electric,617
80000.0,24000.0,101,1,2,0,MNC,Paid,Diesel,789
48000.0,17000.0,588,1,1,1,MNC,Ongoing,Petrol,648
55000.0,16800.0,124,1,2,1,MNC,Paid,Electric,788
95000.0,28000.0,597,0,1,1,MNC,Paid,Petrol,755
90000.0,30000.0,225,0,1,0,Govt,Ongoing,Diesel,671
80000.0,20000.0,515,1,2,1,MNC,Ongoing,Electric,640
68400.0,20000.0,295,0,2,1,Self,Ongoing,Electric,659
54000.0,9100.0,132,0,2,1,MNC,No History,Petrol,654
60000.0,20800.0,389,0,1,0,Govt,Ongoing,Diesel,645
78000.0,28000.0,275,1,1,1,Govt,No History,Diesel,663
93000.0,8000.0,213,0,2,0,MNC,Paid,Electric,789
106500.0,7000.0,428,1,1,1,MNC,Paid,Petrol,790
270000.0,6000.0,597,0,2,1,Self,Paid,Electric,759
46000.0,9000.0,404,0,0,1,Govt,Ongoing,Diesel,690
50000.0,10800.0,329,1,1,1,Self,Paid,Diesel,798
140000.0,35000.0,237,0,2,1,MNC,No History,Petrol,694
108250.0,5000.0,165,1,2,1,MNC,No History,Electric,705
90500.0,18000.0,247,0,1,1,MNC,Ongoing,Diesel,675
120000.0,35000.0,346,0,1,1,Govt,No History,Diesel,682
30000.0,13200.0,416,0,2,0,Self,Ongoing,Electric,664
110000.0,10000.0,129,1,2,1,MNC,Ongoing,Diesel,604
54000.0,11000.0,409,0,2,1,Govt,Ongoing,Electric,613
115000.0,20800.0,401,0,1,1,MNC,No History,Petrol,719
220000.0,15000.0,447,1,1,1,Self,No History,Petrol,730
70000.0,26875.0,205,1,1,0,MNC,Paid,Diesel,767
47000.0,4000.0,547,0,2,1,Govt,No History,Electric,713
45760.0,15000.0,477,0,1,1,Self,Paid,Petrol,779
41000.0,5000.0,416,1,2,1,Govt,Paid,Electric,722
85000.0,8500.0,294,0,2,1,MNC,No History,Petrol,678
140000.0,18000.0,410,0,0,0,Govt,Ongoing,Diesel,673
90000.0,20000.0,188,0,2,1,Self,Paid,Petrol,780
135000.0,12000.0,398,1,2,1,Govt,Paid,Electric,793
52000.0,9800.0,228,0,1,1,MNC,No History,Diesel,682
80000.0,5000.0,584,0,2,1,Govt,No History,Electric,717
675000.0,27025.0,541,1,1,1,Self,Ongoing,Petrol,666
150000.0,12000.0,258,0,1,1,Govt,No History,Diesel,726
80000.0,28000.0,268,1,2,0,Self,No History,Petrol,715
40000.0,20000.0,212,1,1,1,Govt,Paid,Diesel,793
175000.0,24000.0,539,1,2,0,Self,Paid,Electric,759
40000.0,7050.0,220,1,2,1,Govt,Paid,Electric,741
105000.0,9000.0,556,0,2,1,Self,Ongoing,Electric,676
27000.0,6000.0,431,1,2,0,Govt,Ongoing,Electric,665
30000.0,12600.0,483,1,2,0,Govt,No History,Electric,654
87600.0,7000.0,587,0,0,1,Govt,Ongoing,Diesel,607
36500.0,15000.0,253,1,2,0,MNC,Paid,Petrol,799
200000.0,12000.0,280,0,2,1,Govt,Paid,Electric,773
150000.0,35000.0,246,0,2,1,MNC,Paid,Petrol,744
112000.0,32000.0,314,0,1,0,Govt,No History,Diesel,724
80000.0,24000.0,209,1,2,1,Govt,No History,Electric,663
105000.0,7000.0,152,1,2,1,MNC,No History,Diesel,690
103000.0,9800.0,123,0,2,1,MNC,Paid,Diesel,716
85000.0,15400.0,173,0,2,1,Govt,Paid,Diesel,778
115000.0,3000.0,550,1,0,1,Govt,Ongoing,Diesel,611
75000.0,12000.0,393,0,2,1,Self,Ongoing,Petrol,675
48000.0,18000.0,599,1,1,1,Govt,Paid,Petrol,738
72144.0,21000.0,168,0,2,0,Self,No History,Petrol,682
68000.0,4000.0,476,0,1,1,Govt,Ongoing,Petrol,609
121900.0,20000.0,492,0,0,1,MNC,Ongoing,Diesel,638
185000.0,6000.0,371,0,2,1,MNC,No History,Electric,713
90000.0,10400.0,508,0,1,0,Govt,No History,Petrol,667
47500.0,8000.0,112,1,2,1,Self,No History,Diesel,698
110000.0,20000.0,141,1,2,1,MNC,No History,Electric,729
107000.0,15000.0,412,0,2,0,Govt,Paid,Electric,786
75000.0,15200.0,367,0,1,1,MNC,Paid,Diesel,798
58000.0,8000.0,102,0,2,1,Self,Paid,Petrol,778
84240.0,35000.0,473,0,2,0,Self,Paid,Electric,798
36000.0,4000.0,195,0,2,1,Govt,Ongoing,Diesel,604
90000.0,28000.0,337,1,2,1,Govt,Paid,Petrol,702
100000.0,32000.0,478,0,2,1,MNC,No History,Electric,719
109000.0,5000.0,248,1,2,1,MNC,No History,Petrol,711
45000.0,10375.0,351,1,2,1,MNC,Paid,Electric,706
53000.0,12000.0,327,1,1,1,MNC,No History,Diesel,670
56000.0,5000.0,261,1,1,1,Govt,Paid,Diesel,777
60000.0,16000.0,547,0,0,0,Self,No History,Diesel,692
65000.0,20000.0,577,1,2,1,Self,No History,Electric,654
109000.0,35000.0,306,0,1,0,MNC,No History,Diesel,663
151000.0,25000.0,182,0,2,1,MNC,Paid,Petrol,766
145000.0,16000.0,455,1,0,0,Govt,No History,Diesel,670
118000.0,20000.0,293,1,2,1,Govt,Ongoing,Electric,681
55000.0,15000.0,131,0,2,1,Self,No History,Diesel,666
115000.0,10000.0,464,0,2,1,Self,No History,Electric,695
12406.8,6200.0,165,1,2,1,MNC,Paid,Petrol,769
135000.0,16000.0,156,0,2,1,Govt,No History,Diesel,717
230000.0,28000.0,101,0,2,1,Self,Ongoing,Petrol,665
35880.0,15000.0,351,1,1,1,Govt,Paid,Diesel,787
60000.0,12000.0,391,0,2,1,Self,Paid,Petrol,792
34980.0,7075.0,581,1,1,1,Govt,Paid,Petrol,795
75000.0,10000.0,371,1,1,1,Govt,Paid,Diesel,759
50000.0,7000.0,495,0,0,1,MNC,Ongoing,Diesel,645
40000.0,5000.0,450,0,1,1,Govt,Paid,Petrol,793
50000.0,6000.0,156,1,2,1,Self,Ongoing,Petrol,671
74000.0,17000.0,560,0,2,0,MNC,No History,Electric,668
25000.0,7000.0,552,0,2,0,MNC,No History,Electric,709
100000.0,30000.0,345,0,1,1,MNC,Paid,Diesel,797
55000.0,20000.0,486,1,0,1,Govt,Paid,Diesel,752
52000.0,7000.0,107,0,2,1,Govt,Paid,Diesel,769
220000.0,15600.0,479,1,0,1,MNC,Paid,Diesel,758
45000.0,9000.0,500,1,0,1,MNC,Paid,Diesel,726
215000.0,21000.0,483,1,0,1,MNC,Ongoing,Diesel,656
80000.0,10000.0,585,0,1,1,Self,Ongoing,Petrol,660
88000.0,26000.0,146,0,2,1,MNC,No History,Diesel,663
41000.0,19675.0,584,1,1,0,Self,No History,Petrol,666
45000.0,10000.0,534,0,0,1,Self,Ongoing,Diesel,677
65000.0,11500.0,538,0,1,1,Self,Paid,Petrol,710
120000.0,21000.0,118,0,2,1,MNC,Paid,Petrol,774
54000.0,3500.0,587,0,2,0,Govt,Paid,Electric,731
42000.0,13500.0,530,1,1,1,Govt,No History,Petrol,712
136000.0,15200.0,112,1,2,1,MNC,Ongoing,Diesel,650
43000.0,4900.0,460,0,2,1,Govt,Paid,Electric,751
9000.0,1000.0,412,1,1,1,Self,Ongoing,Petrol,653
60000.0,8000.0,425,1,2,1,Govt,Paid,Electric,800
68000.0,10000.0,392,1,1,1,Govt,No History,Diesel,695
105000.0,15000.0,386,0,2,0,Self,Ongoing,Electric,606
30000.0,10000.0,556,0,0,0,Self,No History,Diesel,716
125000.0,26900.0,467,1,2,0,Self,Paid,Electric,717
115000.0,35000.0,188,0,2,1,MNC,Paid,Electric,703
58000.0,18000.0,594,0,2,0,Self,Paid,Electric,738
42000.0,8000.0,386,0,2,1,MNC,No History,Electric,722
58000.0,10800.0,343,1,1,0,Self,Ongoing,Diesel,645
110000.0,25000.0,124,0,2,1,Self,No History,Diesel,696
65000.0,15000.0,176,1,2,0,Self,No History,Petrol,676
52500.0,10000.0,449,1,1,0,Self,No History,Petrol,671
84000.0,18000.0,157,0,2,0,Govt,No History,Diesel,717
64000.0,9000.0,560,0,1,1,Govt,Paid,Petrol,743
55000.0,16000.0,568,1,2,1,Self,Paid,Electric,734
31000.0,13625.0,196,1,2,0,MNC,Ongoing,Petrol,604
52000.0,5000.0,148,0,2,1,Self,Ongoing,Petrol,638
58656.0,29325.0,302,1,1,1,Govt,No History,Diesel,678
95000.0,19200.0,113,1,2,1,Govt,Paid,Electric,782
40000.0,16000.0,117,1,2,1,MNC,Ongoing,Diesel,600
79000.0,30000.0,412,0,0,1,MNC,Paid,Diesel,786
68200.0,4500.0,248,0,1,0,MNC,No History,Diesel,670
54000.0,10000.0,460,1,1,1,Self,Paid,Petrol,782
102000.0,10000.0,329,1,2,1,Self,No History,Electric,675
95000.0,12000.0,594,1,0,1,Self,Paid,Diesel,747
78000.0,7000.0,550,1,1,1,Self,Paid,Petrol,724
125400.0,8000.0,234,0,2,0,MNC,Ongoing,Petrol,615
50000.0,9000.0,598,1,1,1,Govt,Ongoing,Petrol,630
58000.0,11200.0,218,0,2,1,Self,Paid,Petrol,710
88000.0,12000.0,427,0,1,1,MNC,No History,Petrol,724
48000.0,9000.0,323,1,2,0,Govt,Paid,Petrol,701
94000.0,12225.0,528,0,1,1,Govt,No History,Petrol,674
65000.0,21000.0,514,0,2,0,Govt,Paid,Electric,772
83000.0,10000.0,271,0,1,1,MNC,Paid,Diesel,781
72000.0,22675.0,567,1,1,1,Self,Ongoing,Petrol,678
45000.0,15125.0,579,1,2,1,Govt,No History,Electric,675
28000.0,6000.0,453,0,2,1,MNC,Paid,Electric,795
42000.0,9000.0,419,0,2,1,Self,Paid,Electric,749
38000.0,12900.0,219,0,1,0,Govt,No History,Diesel,662
87500.0,20950.0,579,0,1,1,Govt,Paid,Petrol,721
223000.0,12000.0,184,1,2,1,MNC,Ongoing,Petrol,651
130000.0,2500.0,502,1,2,1,Self,Ongoing,Electric,623
73000.0,14000.0,368,1,2,1,MNC,No History,Petrol,662
35000.0,16100.0,535,0,1,0,Self,Paid,Petrol,703
56000.0,24000.0,127,1,2,0,Govt,Ongoing,Electric,663
75000.0,8000.0,165,0,2,1,MNC,No History,Electric,658
47000.0,2400.0,144,1,2,1,Govt,No History,Petrol,697
84000.0,16000.0,298,0,1,1,MNC,Paid,Diesel,789
78000.0,8000.0,260,0,2,1,Self,Ongoing,Electric,661
62000.0,22000.0,419,1,1,1,Govt,Paid,Petrol,770
98000.0,3600.0,373,0,2,1,Self,No History,Petrol,690
36000.0,7000.0,121,0,2,0,MNC,Ongoing,Petrol,662
108000.0,18000.0,339,0,2,1,MNC,Ongoing,Petrol,631
29826.0,13700.0,434,0,1,1,Self,Paid,Petrol,774
78000.0,11150.0,138,0,2,1,Self,Paid,Diesel,752
89000.0,26000.0,565,0,2,1,Self,No History,Electric,723
220000.0,35000.0,236,0,1,0,Govt,Ongoing,Diesel,670
80000.0,20000.0,326,1,2,1,Self,Ongoing,Electric,670
90000.0,29200.0,326,0,1,1,MNC,No History,Diesel,723
150000.0,32000.0,130,0,2,1,Self,No History,Petrol,658
100000.0,7500.0,339,0,2,1,Self,No History,Petrol,688
54000.0,12000.0,298,1,2,0,Self,No History,Electric,706
43033.0,7500.0,122,1,2,0,Govt,Ongoing,Electric,606
88915.0,15000.0,114,1,2,0,MNC,Ongoing,Diesel,669
18406.0,5000.0,385,0,1,1,Govt,Ongoing,Diesel,636
41000.0,12000.0,257,1,2,0,MNC,Ongoing,Petrol,648
48500.0,4900.0,577,1,0,1,Govt,No History,Diesel,683
65000.0,20000.0,286,1,1,0,MNC,Ongoing,Diesel,646
72000.0,8000.0,157,0,2,0,MNC,Ongoing,Electric,655
106000.0,34000.0,229,1,1,1,Self,Paid,Diesel,773
100000.0,24000.0,542,1,0,1,Govt,Paid,Diesel,716
10000.0,3000.0,145,0,2,1,Self,Paid,Electric,724
54000.0,6000.0,441,0,1,1,MNC,Ongoing,Petrol,650
53220.0,12500.0,151,0,2,1,Self,No History,Petrol,709
55000.0,15800.0,496,0,2,1,Govt,Paid,Electric,780
105000.0,10000.0,224,1,1,1,MNC,Paid,Diesel,773
80000.0,10000.0,499,1,0,1,MNC,No History,Diesel,719
100000.0,6025.0,517,0,1,1,Self,Paid,Petrol,725
55400.0,19925.0,241,1,1,1,Govt,No History,Diesel,723
128000.0,15000.0,389,1,2,0,MNC,Paid,Electric,702
104986.0,8000.0,516,1,0,1,MNC,Paid,Diesel,713
43747.0,10000.0,450,1,2,1,MNC,No History,Electric,720
66000.0,21000.0,565,1,1,1,Self,Paid,Petrol,754
72000.0,26400.0,496,1,2,1,Self,Ongoing,Electric,612
60000.0,12000.0,428,1,2,0,Self,No History,Electric,692
55000.0,25000.0,463,0,2,1,Self,Paid,Electric,742
160000.0,4800.0,408,0,2,1,Govt,Paid,Electric,791
50000.0,5000.0,421,1,0,0,Self,No History,Diesel,696
24000.0,4200.0,282,0,1,1,MNC,Paid,Diesel,716
157000.0,5000.0,200,0,2,1,Govt,Paid,Diesel,703
101000.0,28000.0,302,1,1,1,Govt,Ongoing,Diesel,684
50000.0,20000.0,298,0,2,1,Govt,No History,Electric,661
90000.0,15000.0,126,0,2,1,Govt,Ongoing,Petrol,689
70000.0,20000.0,279,1,2,0,MNC,Paid,Petrol,779
55000.0,27000.0,150,1,2,0,Govt,Ongoing,Diesel,647
78000.0,24000.0,478,1,2,1,Self,Ongoing,Electric,624
105000.0,28800.0,161,1,2,1,Self,No History,Electric,660
34000.0,2000.0,343,1,1,1,MNC,No History,Diesel,650
26000.0,2200.0,432,0,1,1,Govt,Paid,Petrol,724
300000.0,28000.0,129,1,2,1,MNC,Paid,Petrol,706
58000.0,9025.0,304,0,2,1,Self,No History,Petrol,691
45000.0,4200.0,334,0,2,1,MNC,Paid,Petrol,718
50000.0,5000.0,547,1,1,1,MNC,No History,Petrol,690
100000.0,5000.0,174,0,2,1,Govt,No History,Diesel,715
85000.0,13000.0,315,1,2,1,Govt,Paid,Electric,784
120000.0,20000.0,320,0,2,0,MNC,No History,Electric,728
65000.0,18750.0,428,0,2,0,Govt,Ongoing,Electric,615
69500.0,11200.0,561,0,0,1,MNC,Ongoing,Diesel,689
134000.0,24000.0,228,0,2,1,Govt,No History,Petrol,690
50000.0,12000.0,104,1,2,1,MNC,Ongoing,Petrol,614
39000.0,15000.0,429,0,0,1,MNC,Paid,Diesel,735
65000.0,12000.0,283,1,2,0,Govt,No History,Petrol,729
100000.0,4000.0,373,1,1,1,Govt,Ongoing,Diesel,627
62000.0,29750.0,422,1,2,0,Govt,No History,Electric,670
25000.0,10000.0,592,0,0,1,MNC,Ongoing,Diesel,613
370000.0,20000.0,504,1,0,1,Govt,Paid,Diesel,775
40000.0,8000.0,302,1,1,1,Self,Ongoing,Diesel,635
154000.0,35000.0,214,1,2,1,Govt,Ongoing,Petrol,643
38500.0,11200.0,541,1,0,0,Govt,No History,Diesel,655
43000.0,3200.0,269,0,1,1,MNC,Paid,Diesel,799
58000.0,2000.0,539,1,0,1,Govt,Ongoing,Diesel,666
65000.0,29900.0,466,1,2,0,Self,Ongoing,Electric,643
120000.0,10000.0,213,1,2,1,Govt,No History,Petrol,665
32500.0,12000.0,338,1,2,1,MNC,No History,Petrol,695
94384.0,24000.0,196,0,2,1,Self,No History,Petrol,653
65500.0,15000.0,268,1,1,1,Govt,Paid,Diesel,743
137500.0,35000.0,396,1,1,0,Self,Ongoing,Diesel,635
41000.0,2525.0,140,1,2,1,MNC,Paid,Diesel,715
153000.0,30800.0,135,0,2,1,MNC,Paid,Diesel,761
163000.0,9000.0,103,1,2,1,Govt,Ongoing,Diesel,609
30000.0,4000.0,370,1,2,1,Self,No History,Electric,705
115000.0,27650.0,291,1,1,0,Govt,Ongoing,Diesel,625
54000.0,9000.0,306,0,2,1,Self,Ongoing,Electric,672
85000.0,6000.0,510,0,1,1,MNC,No History,Petrol,657
40000.0,8000.0,124,0,2,1,Govt,No History,Diesel,666
55000.0,5000.0,399,1,2,0,Self,No History,Electric,665
175350.0,35000.0,145,1,2,0,MNC,Paid,Petrol,755
50000.0,10500.0,391,0,2,0,MNC,Paid,Electric,796
60000.0,20000.0,530,1,1,0,Self,Ongoing,Petrol,640
60000.0,3500.0,439,0,1,0,Self,No History,Petrol,651
80470.0,17000.0,115,0,2,1,MNC,Ongoing,Diesel,676
65500.0,22950.0,513,1,1,1,Self,No History,Petrol,658
82000.0,20000.0,107,1,2,1,Govt,Ongoing,Diesel,628
124000.0,4500.0,259,0,2,1,MNC,Ongoing,Electric,618
41545.0,2075.0,175,1,2,0,MNC,Ongoing,Electric,679
84000.0,14350.0,543,0,1,1,Self,No History,Petrol,691
70000.0,26400.0,107,1,2,1,Self,Ongoing,Diesel,664
175000.0,25000.0,499,1,0,1,Govt,Paid,Diesel,719
34000.0,6000.0,289,1,1,1,MNC,Ongoing,Diesel,606
35000.0,8000.0,488,1,1,1,MNC,Ongoing,Petrol,642
84000.0,14400.0,423,1,1,1,Govt,Paid,Petrol,782
54000.0,11450.0,433,0,0,1,Govt,No History,Diesel,728
63000.0,20000.0,571,0,1,0,Self,Paid,Petrol,787
124000.0,15000.0,186,0,2,1,MNC,Paid,Electric,775
61500.0,13000.0,530,1,1,1,MNC,No History,Petrol,730
125000.0,13000.0,432,1,0,1,MNC,No History,Diesel,709
70000.0,8000.0,307,1,2,0,MNC,No History,Petrol,703
52000.0,14075.0,252,1,1,0,Govt,Paid,Diesel,754
72000.0,20000.0,122,0,2,1,Govt,Paid,Electric,745
55000.0,15600.0,543,1,0,0,Govt,Ongoing,Diesel,603
62000.0,2000.0,301,0,2,1,MNC,Ongoing,Petrol,660
71000.0,15000.0,246,0,1,1,Govt,Paid,Diesel,750
70000.0,6000.0,415,1,0,1,MNC,No History,Diesel,720
115000.0,35000.0,533,0,0,0,Govt,Paid,Diesel,781
62000.0,12000.0,432,0,1,1,Govt,Paid,Petrol,737
160000.0,7200.0,425,1,2,1,MNC,Ongoing,Electric,663
30296.0,2400.0,573,1,0,1,MNC,No History,Diesel,728
130000.0,20000.0,523,0,0,1,MNC,Paid,Diesel,738
51000.0,14400.0,468,1,2,0,Self,Paid,Electric,723
123000.0,24000.0,203,1,2,1,Govt,Paid,Electric,717
62000.0,20000.0,518,1,2,1,Govt,No History,Electric,652
50500.0,18175.0,525,1,0,0,Self,Ongoing,Diesel,603
25000.0,7200.0,280,0,2,1,Self,No History,Electric,719
96437.0,35000.0,274,1,2,0,Self,Ongoing,Petrol,645
32000.0,5000.0,169,1,2,1,MNC,No History,Petrol,726
65000.0,20000.0,176,0,2,1,Govt,Ongoing,Electric,609
125000.0,24000.0,227,0,2,0,Govt,Ongoing,Electric,688
280000.0,24000.0,490,0,1,1,MNC,No History,Petrol,686
84700.0,23500.0,570,0,1,1,Govt,Ongoing,Petrol,629
106000.0,15000.0,255,0,1,0,Self,No History,Diesel,699
110000.0,28000.0,241,0,2,0,MNC,No History,Petrol,653
72000.0,18000.0,239,1,2,0,Govt,No History,Electric,711
65000.0,24000.0,182,1,2,0,MNC,Paid,Electric,792
158000.0,3200.0,504,1,0,1,Govt,No History,Diesel,705
60000.0,10000.0,225,0,1,1,Self,Paid,Diesel,790
82500.0,6000.0,511,1,1,1,MNC,No History,Petrol,719
120000.0,28000.0,410,1,2,1,Govt,No History,Electric,680
100000.0,4225.0,374,0,2,1,MNC,Ongoing,Electric,669
65000.0,12000.0,313,1,2,0,Govt,Paid,Electric,712
71000.0,5950.0,216,0,2,1,Self,No History,Electric,655
52000.0,1400.0,520,0,1,0,Self,Paid,Petrol,726
110000.0,12000.0,291,0,1,1,Self,Ongoing,Diesel,601
14072.0,4775.0,239,1,2,0,Govt,Ongoing,Electric,638
33200.0,8675.0,508,0,0,0,Govt,Paid,Diesel,758
39600.0,5600.0,483,0,2,1,MNC,Paid,Electric,799
32000.0,5000.0,174,0,2,1,MNC,Paid,Diesel,727
36000.0,2800.0,513,0,1,1,MNC,Paid,Petrol,794
124000.0,30000.0,220,0,2,1,Self,Paid,Petrol,771
78000.0,25000.0,248,1,2,1,Self,No History,Petrol,693
165000.0,20000.0,390,0,2,1,MNC,No History,Electric,680
80000.0,8000.0,560,0,2,1,Govt,Paid,Electric,750
40000.0,9000.0,541,0,2,0,Self,Ongoing,Electric,689
60000.0,22800.0,163,0,2,0,Govt,No History,Petrol,728
175000.0,10000.0,512,1,0,1,Govt,Paid,Diesel,782
85000.0,25000.0,304,1,2,0,Govt,Paid,Electric,715
45000.0,12000.0,347,0,2,1,Self,No History,Electric,661
65000.0,5000.0,205,1,2,1,Self,No History,Electric,661
67000.0,33050.0,367,0,2,0,Self,Paid,Electric,722
85000.0,9000.0,464,1,0,1,MNC,No History,Diesel,681
60000.0,6000.0,123,1,2,1,Self,Paid,Diesel,731
125000.0,27000.0,523,0,2,1,MNC,Ongoing,Electric,602
52800.0,10000.0,302,1,2,1,MNC,No History,Petrol,658
27000.0,1000.0,533,0,0,1,MNC,No History,Diesel,683
40000.0,13600.0,522,0,2,0,MNC,No History,Electric,690
47800.0,20000.0,175,1,2,0,MNC,Paid,Electric,786
104000.0,35000.0,231,1,1,0,Govt,Ongoing,Diesel,624
290000.0,10000.0,202,1,1,1,Self,Paid,Diesel,758
85000.0,9000.0,555,0,2,1,Govt,Ongoing,Electric,614
25000.0,5000.0,511,1,1,1,MNC,No History,Petrol,689
150000.0,20000.0,255,1,2,1,Self,Ongoing,Electric,640
63000.0,20000.0,486,0,2,1,Govt,Ongoing,Electric,680
63000.0,18000.0,383,0,2,1,MNC,No History,Electric,690
21000.0,6000.0,336,1,2,1,MNC,Paid,Petrol,705
95000.0,12000.0,276,1,2,0,Govt,No History,Electric,716
135000.0,8000.0,464,0,0,1,MNC,Ongoing,Diesel,624
60000.0,12000.0,370,1,2,1,Govt,Paid,Petrol,710
63000.0,20000.0,216,1,2,1,Govt,No History,Petrol,706
40000.0,17600.0,240,1,1,1,Govt,No History,Diesel,724
68012.0,7800.0,435,1,2,1,Self,Ongoing,Electric,601
61100.0,10600.0,152,0,2,1,Self,Ongoing,Petrol,669
40000.0,18000.0,505,1,0,0,MNC,Ongoing,Diesel,603
180000.0,35000.0,232,0,2,1,Govt,Paid,Electric,733
74000.0,6400.0,460,1,2,1,Govt,Paid,Electric,767
86000.0,7000.0,371,0,2,1,Govt,Paid,Petrol,726
145000.0,30000.0,409,1,2,1,Self,No History,Electric,676
27788.8,4000.0,555,0,2,1,MNC,No History,Electric,654
30000.0,10000.0,489,1,0,1,Govt,Ongoing,Diesel,658
48000.0,4000.0,289,0,2,1,Govt,Ongoing,Petrol,653
128000.0,18000.0,460,1,0,1,MNC,Paid,Diesel,708
95000.0,35000.0,217,0,2,1,Govt,No History,Electric,703
113000.0,18575.0,249,0,1,0,Self,No History,Diesel,674
120000.0,6400.0,304,1,1,1,MNC,Paid,Diesel,733
40000.0,15825.0,310,1,2,0,MNC,Paid,Petrol,727
48000.0,18000.0,140,1,2,0,Govt,No History,Diesel,726
145000.0,20000.0,583,0,1,1,MNC,Paid,Petrol,716
88000.0,20000.0,191,0,2,1,Govt,Paid,Electric,784
230000.0,28000.0,528,0,2,0,Self,Ongoing,Electric,649
520000.0,35000.0,498,0,1,1,Self,Ongoing,Petrol,641
134641.49,24150.0,326,0,2,1,Self,Paid,Electric,787
99000.0,15600.0,246,1,1,1,MNC,Paid,Diesel,771
65000.0,15000.0,132,1,2,0,Govt,Paid,Petrol,777
35000.0,6000.0,470,0,0,1,MNC,Paid,Diesel,706
65000.0,2000.0,187,1,2,1,Self,No History,Diesel,718
108000.0,10000.0,483,0,2,1,MNC,Paid,Electric,737
58872.0,24000.0,343,0,2,1,Govt,No History,Petrol,654
79500.0,15600.0,315,1,2,0,MNC,Paid,Petrol,708
350000.0,15000.0,425,0,2,1,Self,Paid,Electric,749
140000.0,30000.0,308,1,2,1,Govt,Paid,Petrol,736
47000.0,15600.0,238,0,1,1,Self,Paid,Diesel,726
120000.0,15000.0,399,1,1,1,MNC,Paid,Diesel,709
200000.0,35000.0,109,1,2,1,Govt,Ongoing,Petrol,626
67000.0,25600.0,194,0,2,1,Self,No History,Electric,687
90000.0,20000.0,379,0,1,1,Govt,Paid,Diesel,723
25000.0,9000.0,246,0,2,1,MNC,No History,Electric,654
98000.0,24000.0,165,1,2,1,Self,No History,Electric,726
73000.0,17000.0,560,0,1,1,MNC,Paid,Petrol,717
84000.0,24000.0,283,0,2,0,Govt,Ongoing,Petrol,668
75400.0,10800.0,330,1,1,1,MNC,No History,Diesel,712
55000.0,15000.0,337,0,2,1,Govt,Ongoing,Electric,656
64080.0,25000.0,335,0,2,0,MNC,Ongoing,Electric,656
70000.0,8400.0,311,1,2,1,Self,Paid,Petrol,722
30000.0,10000.0,129,0,2,1,MNC,Ongoing,Petrol,621
81000.0,16000.0,427,1,0,1,Govt,No History,Diesel,665
86000.0,15000.0,598,1,2,1,Govt,Ongoing,Electric,658
75000.0,9000.0,417,0,2,1,Self,Ongoing,Electric,635
65000.0,9500.0,407,1,2,1,MNC,Ongoing,Electric,666
34435.0,2000.0,343,1,2,1,Self,Paid,Electric,714
106000.0,16000.0,100,0,2,1,Self,Ongoing,Electric,688
31722.0,7800.0,597,1,2,0,Govt,Ongoing,Electric,625
75000.0,25000.0,298,1,2,0,Govt,No History,Petrol,675
80000.0,12000.0,328,1,2,1,Govt,Ongoing,Electric,657
79000.0,10500.0,257,1,2,1,MNC,No History,Petrol,722
50000.0,14000.0,289,0,2,1,MNC,Ongoing,Petrol,684
110000.0,12000.0,583,0,1,1,MNC,Paid,Petrol,757
150000.0,29475.0,178,1,2,0,Self,Paid,Diesel,710
32000.0,10000.0,401,0,1,1,Govt,Ongoing,Petrol,688
120000.0,6000.0,365,0,2,1,MNC,Paid,Electric,751
86300.0,8000.0,465,0,1,1,Self,Ongoing,Petrol,664
249000.0,18000.0,425,1,2,0,Self,No History,Electric,651
40000.0,16000.0,502,0,0,1,Govt,Paid,Diesel,726
43000.0,7000.0,141,0,2,1,MNC,Ongoing,Diesel,649
